,movieId,genres
7627,88129,Crime|Drama|Film-Noir|Thriller
1032,1345,Drama|Fantasy|Horror|Thriller
2043,2723,Action|Comedy|Fantasy
166,196,Horror|Sci-Fi
8339,108932,Action|Adventure|Animation|Children|Comedy|Fantasy
320,362,Adventure|Children|Romance
7571,86332,Action|Adventure|Drama|Fantasy|IMAX
4010,5673,Comedy|Drama|Romance
1528,2064,Documentary
3407,4641,Comedy|Drama
2044,2724,Comedy|Romance
7154,72011,Drama|Romance
7498,84152,Sci-Fi|Thriller
2533,3396,Adventure|Children|Comedy|Musical
459,524,Drama
786,1029,Animation|Children|Drama|Musical
4696,7022,Action|Drama|Horror|Thriller
650,838,Comedy|Drama|Romance
5298,8807,Adventure|Comedy
2155,2871,Adventure|Drama|Thriller
274,315,Action|Drama|Thriller
522,610,Action|Adventure|Animation|Horror|Sci-Fi
40,44,Action|Adventure|Fantasy
704,922,Drama|Film-Noir|Romance
2028,2701,Action|Comedy|Sci-Fi|Western
234,272,Comedy|Drama
7961,96610,Action|Crime|Sci-Fi
3226,4367,Action|Adventure
2263,3006,Drama|Thriller
6631,56782,Drama|Western
21,22,Crime|Drama|Horror|Mystery|Thriller
8377,110102,Action|Adventure|Sci-Fi|IMAX
1825,2427,Action|Drama|War
5370,8970,Drama
6805,61132,Action|Adventure|Comedy|War
4541,6754,Action|Fantasy|Horror
8407,111362,Action|Adventure|Sci-Fi
6480,53322,Crime|Thriller
3554,4874,Drama|Fantasy|Mystery|Sci-Fi
923,1223,Adventure|Animation|Children|Comedy|Sci-Fi
8234,104841,Action|Sci-Fi|IMAX
3086,4148,Horror|Thriller
2843,3809,Comedy
778,1020,Comedy
8133,102125,Action|Sci-Fi|Thriller|IMAX
7181,72641,Drama
6800,61024,Action|Comedy|Crime
7628,88140,Action|Adventure|Sci-Fi|Thriller|War
2093,2788,Comedy
142,170,Action|Adventure|Crime|Thriller
2653,3555,Action|Thriller|War
697,915,Comedy|Romance
8008,97938,Adventure|Drama|IMAX
2083,2770,Comedy
1881,2501,Drama
996,1299,Drama|War
967,1269,Comedy|Mystery|Thriller
596,741,Animation|Sci-Fi
2341,3101,Drama|Thriller
8519,115149,Action|Thriller
8005,97921,Comedy|Drama
7987,97304,Drama|Thriller
6629,56757,Drama|Horror|Musical|Thriller
934,1235,Comedy|Drama|Romance
5339,8917,Action|Adventure|Animation|Comedy
3765,5266,Thriller
6753,60040,Action|Sci-Fi
6737,59615,Action|Adventure|Comedy|Sci-Fi
3867,5444,Adventure|Animation|Children|Sci-Fi
585,720,Adventure|Animation|Comedy
53,60,Adventure|Children|Fantasy
8532,115713,Drama|Sci-Fi|Thriller
7876,94959,Comedy|Drama|Romance
2756,3698,Action|Sci-Fi
800,1047,Action|Drama|Thriller
3224,4361,Comedy|Romance
3759,5254,Action|Horror|Thriller
6501,53972,Action|Adventure|Crime|Thriller
2555,3424,Drama
2432,3247,Comedy|Crime
2441,3256,Action|Crime|Drama|Thriller
1607,2150,Adventure|Comedy
3834,5388,Action|Crime|Drama|Mystery|Thriller
5998,38038,Adventure|Animation|Children|Comedy
4561,6787,Drama|Thriller
2523,3386,Drama|Mystery|Thriller
6227,46723,Drama|Thriller
649,837,Children|Comedy|Fantasy
300,342,Comedy
2794,3740,Action|Adventure|Comedy|Fantasy
3465,4734,Adventure|Comedy
413,475,Drama
306,348,Comedy
9445,168252,Action|Sci-Fi
1176,1566,Adventure|Animation|Children|Comedy|Musical
1602,2145,Comedy|Drama|Romance
1822,2423,Comedy
691,909,Comedy|Drama|Romance
3986,5630,Crime|Mystery|Thriller
1802,2403,Action|Adventure|Drama|Thriller
811,1061,Thriller
1946,2581,Comedy|Romance
41,45,Comedy|Drama|Thriller
8677,122918,Action|Adventure|Sci-Fi
9415,166528,Action|Adventure|Fantasy|Sci-Fi
698,916,Comedy|Drama|Romance
3212,4344,Action|Crime|Drama
7466,82459,Western
816,1077,Comedy|Sci-Fi
8285,106696,Adventure|Animation|Comedy|Fantasy|Musical|Romance
5360,8957,Horror|Mystery|Thriller
741,968,Horror|Sci-Fi|Thriller
969,1271,Comedy|Crime|Drama
3442,4701,Action|Comedy
3197,4321,Comedy|Western
2386,3168,Adventure|Drama
2984,4002,Comedy
2999,4019,Drama
3281,4446,Adventure|Animation|Fantasy|Sci-Fi
4295,6287,Comedy
1793,2393,Action|Drama|Romance|Sci-Fi
7888,95167,Action|Adventure|Animation|Children
5927,34319,Action|Sci-Fi|Thriller
991,1293,Drama
1303,1747,Comedy
9374,164179,Sci-Fi
9144,148626,Drama
3404,4638,Action|Adventure|Sci-Fi|Thriller
2544,3409,Drama|Thriller
5323,8873,Adventure|Drama
825,1086,Crime|Mystery|Thriller
5730,30825,Comedy
7399,80549,Comedy|Romance
707,926,Drama
912,1212,Film-Noir|Mystery|Thriller
6540,54997,Action|Crime|Drama|Western
1189,1587,Action|Adventure|Fantasy
7670,89492,Drama
1421,1945,Crime|Drama
6182,45186,Action|Adventure|Thriller
540,637,Comedy
8671,122900,Action|Adventure|Sci-Fi
7827,93510,Action|Comedy|Crime
1026,1339,Fantasy|Horror|Romance|Thriller
1458,1982,Horror
4291,6281,Drama|Thriller
1525,2058,Action|Crime|Drama|Mystery|Thriller
2972,3988,Children|Comedy|Fantasy
1494,2020,Drama|Romance
3644,5013,Comedy|Drama|Mystery
6784,60756,Comedy
1639,2186,Crime|Drama|Film-Noir|Thriller
584,719,Comedy
5920,34150,Action|Adventure|Sci-Fi
2288,3037,Western
8141,102445,Action|Adventure|Sci-Fi|IMAX
955,1257,Comedy|Romance
313,355,Children|Comedy|Fantasy
2799,3745,Action|Adventure|Animation|Children|Sci-Fi
220,256,Comedy|Sci-Fi
607,762,Comedy|Crime
6975,67255,Crime|Drama|Mystery|Thriller
503,585,Comedy
8295,106920,Drama|Romance|Sci-Fi
883,1179,Crime|Drama|Film-Noir
2654,3556,Drama|Romance
2466,3285,Adventure|Drama
7909,95510,Action|Adventure|Sci-Fi|IMAX
2371,3148,Drama
4342,6350,Action|Adventure|Animation|Children|Fantasy|Sci-Fi
3978,5617,Comedy|Drama|Romance
714,933,Crime|Mystery|Romance|Thriller
183,215,Drama|Romance
2437,3252,Drama
47,52,Comedy|Drama|Romance
2400,3186,Drama
1130,1479,Action|Romance|Sci-Fi|Thriller
6429,51935,Action|Drama|Thriller
3071,4128,Comedy|Horror|Thriller
545,647,Action|Crime|Drama|War
1044,1357,Drama|Romance
2316,3072,Comedy|Romance
6041,40629,Drama|Romance
1666,2243,Comedy|Drama|Romance
285,327,Action|Comedy|Sci-Fi
1753,2352,Comedy|Drama
1436,1960,Drama
1760,2359,Comedy
2578,3450,Comedy
951,1253,Drama|Sci-Fi|Thriller
849,1120,Comedy|Drama
2100,2795,Comedy
4221,6155,Comedy|Romance
8668,122892,Action|Adventure|Sci-Fi
5990,37733,Action|Crime|Drama|Thriller
1030,1343,Thriller
8277,106487,Action|Adventure|Sci-Fi|IMAX
263,303,Action|Thriller|Western
3567,4890,Comedy|Fantasy|Romance
7450,81847,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
587,724,Drama|Fantasy|Horror|Thriller
6968,66934,Comedy|Drama|Musical|Sci-Fi
3573,4901,Action|Crime|Drama|Thriller
1398,1918,Action|Comedy|Crime|Thriller
1332,1805,Crime|Drama|Mystery|Thriller
267,307,Drama
7644,88744,Action|Drama|Sci-Fi|Thriller
2586,3462,Comedy|Drama|Romance
1112,1449,Comedy
1173,1562,Action|Adventure|Fantasy|Thriller
3741,5219,Action|Horror|Sci-Fi|Thriller
1661,2232,Horror|Mystery|Sci-Fi|Thriller
6436,52281,Action|Crime|Horror|Sci-Fi|Thriller
2596,3476,Horror|Mystery
1128,1476,Comedy|Drama
4760,7099,Adventure|Animation|Drama|Fantasy|Sci-Fi
661,866,Crime|Drama|Romance|Thriller
113,135,Comedy
2442,3257,Drama|Romance|Thriller
3951,5574,Action|Crime
2895,3882,Comedy
167,198,Action|Crime|Drama|Mystery|Sci-Fi|Thriller
1080,1405,Adventure|Animation|Comedy|Crime
1829,2431,Comedy|Drama
1767,2366,Action|Adventure|Fantasy|Horror
2156,2872,Adventure|Fantasy
1570,2109,Comedy
6236,46970,Action|Comedy
3143,4235,Drama|Thriller
1287,1717,Comedy|Horror|Mystery|Thriller
6647,57368,Action|Mystery|Sci-Fi|Thriller
2995,4015,Comedy|Sci-Fi
1264,1680,Drama|Romance
2856,3826,Horror|Sci-Fi|Thriller
2957,3969,Drama
840,1104,Drama
783,1025,Animation|Children|Fantasy|Musical
8278,106489,Adventure|Fantasy|IMAX
5993,37741,Crime|Drama
2888,3869,Comedy
8554,116823,Adventure|Sci-Fi|Thriller
7870,94864,Action|Horror|Sci-Fi|IMAX
1739,2335,Comedy
7591,86882,Comedy|Fantasy|Romance
2439,3254,Comedy
7841,93840,Comedy|Horror|Sci-Fi|Thriller
2615,3504,Comedy|Drama
396,455,Adventure|Children|Drama
853,1125,Comedy|Crime
5379,8983,Action|Drama|Romance
6757,60074,Action|Adventure|Comedy|Crime|Fantasy
4880,7323,Comedy|Drama
23,24,Drama|Sci-Fi
1794,2394,Animation|Musical
4648,6957,Comedy|Crime
1330,1801,Action|Adventure|Drama
2338,3098,Drama
954,1256,Comedy|Musical|War
7398,80489,Crime|Drama|Thriller
1531,2067,Drama|Romance|War
89,101,Adventure|Comedy|Crime|Romance
1428,1952,Drama
8434,112183,Comedy|Drama
7452,81932,Drama
995,1298,Drama|Musical
2340,3100,Drama
163,193,Drama
450,515,Drama|Romance
3700,5110,Comedy|Crime|Mystery
95,107,Adventure|Children|Comedy|Musical
1149,1513,Comedy
1438,1962,Drama
3981,5620,Comedy|Romance
1960,2600,Action|Sci-Fi|Thriller
2252,2991,Action|Adventure|Thriller
8256,105504,Adventure|Drama|Thriller|IMAX
711,930,Film-Noir|Romance|Thriller
930,1231,Drama
1740,2336,Drama
784,1027,Adventure|Drama
4133,5954,Crime|Drama
943,1245,Crime|Drama|Film-Noir|Thriller
4416,6534,Action|Adventure|Sci-Fi
4422,6541,Action|Fantasy|Sci-Fi
3057,4105,Fantasy|Horror|Thriller
1037,1350,Horror|Mystery|Thriller
1392,1911,Comedy
788,1031,Adventure|Children|Musical
1434,1958,Comedy|Drama
1791,2391,Crime|Drama|Thriller
6539,54995,Action|Horror|Sci-Fi
1569,2108,Comedy|Romance
2254,2993,Action|Adventure|Thriller
5290,8783,Drama|Mystery|Thriller
2956,3968,Comedy
1808,2409,Action|Drama
3312,4489,Comedy|Romance
2015,2687,Adventure|Animation|Children|Drama
3746,5225,Drama|Romance
3694,5103,Children|Comedy|Drama
1869,2485,Comedy|Romance
888,1186,Drama
8004,97913,Animation|Comedy
4127,5945,Comedy|Drama
3140,4232,Action|Adventure|Children|Comedy
235,273,Drama|Horror|Sci-Fi
4646,6953,Crime|Drama|Mystery|Romance|Thriller
7620,87869,Comedy|Crime
211,247,Crime|Drama
2636,3534,Drama
226,262,Children|Drama
3441,4700,Children|Comedy|Romance
3211,4343,Comedy|Sci-Fi
489,562,Comedy|Drama
2708,3638,Action|Adventure|Sci-Fi|Thriller
8679,122922,Action|Adventure|Sci-Fi
4551,6773,Animation|Comedy|Fantasy
172,204,Action
6491,53519,Action|Adventure|Crime|Horror|Thriller
2509,3360,Drama|Romance
196,230,Drama|Thriller
1865,2478,Comedy|Western
1034,1347,Horror|Thriller
1484,2010,Drama|Sci-Fi
4321,6323,Crime|Horror|Mystery|Thriller
2345,3105,Drama|Mystery
7756,91630,Action|Adventure|Thriller|IMAX
879,1175,Comedy|Drama|Romance
268,308,Comedy|Drama
8676,122916,Action|Adventure|Sci-Fi
1820,2421,Action|Adventure|Drama
1785,2384,Adventure|Children|Drama
2486,3317,Comedy|Drama
890,1188,Comedy|Romance
2042,2722,Action|Horror|Sci-Fi|Thriller
7261,74789,Adventure|Fantasy|IMAX
4907,7371,Drama|Mystery|Thriller
7647,88810,Drama
6070,41997,Action|Crime|Drama|Thriller
2836,3798,Drama|Horror|Mystery
8294,106918,Adventure|Comedy|Drama
981,1283,Drama|Western
2344,3104,Action|Comedy|Crime|Thriller
1055,1373,Action|Sci-Fi
4223,6157,Action|Crime
6310,48738,Drama|Thriller
147,175,Drama
5716,27904,Animation|Drama|Mystery|Sci-Fi|Thriller
2855,3825,Comedy|Drama|Romance
4918,7387,Action|Drama|Horror
8678,122920,Action|Sci-Fi|Thriller
2911,3910,Drama|Musical
627,799,Comedy|Horror|Thriller
628,800,Drama|Mystery|Western
990,1292,Comedy|Drama
4090,5872,Action|Adventure|Thriller
9053,142488,Thriller
2326,3083,Drama
6499,53953,Drama|Horror|Thriller
5667,27706,Adventure|Children|Comedy|Fantasy
7587,86833,Comedy
2762,3704,Action|Adventure|Sci-Fi
1373,1883,Comedy|Drama|Romance
58,65,Comedy
1009,1321,Comedy|Horror|Thriller
8217,104211,Comedy|Crime
3524,4823,Comedy|Romance
1810,2411,Action|Drama
2222,2953,Children|Comedy
2473,3298,Crime|Drama|Thriller
464,531,Children|Drama
2589,3468,Drama
4292,6283,Action|Animation|Sci-Fi|Thriller
1060,1378,Action|Comedy|Western
909,1209,Action|Drama|Western
1903,2528,Action|Adventure|Sci-Fi
2458,3273,Comedy|Horror|Mystery|Thriller
7590,86880,Action|Adventure|Fantasy|IMAX
5761,31410,Drama|War
3097,4161,Action|Comedy
1515,2046,Adventure|Children|Sci-Fi
6221,46530,Action|Adventure|Sci-Fi|IMAX
2454,3269,Drama|Romance|Sci-Fi
2492,3328,Crime|Drama
6335,49286,Comedy|Romance
4460,6593,Children|Comedy|Fantasy
7970,96821,Drama|Romance
2014,2686,Drama|Mystery
6554,55118,Crime|Drama|Thriller
2619,3508,Action|Adventure|Drama|Thriller|Western
5159,8371,Action|Sci-Fi|Thriller
2328,3087,Comedy|Fantasy|Romance
2741,3683,Crime|Drama|Film-Noir
924,1224,Action|Drama|Romance|War
936,1237,Drama
1585,2125,Comedy|Drama|Romance
2347,3107,Action|Drama
6466,53000,Horror|Sci-Fi|Thriller
2125,2826,Action|Adventure|Fantasy
6014,39292,Crime|Drama
61,69,Comedy
171,203,Comedy
7607,87306,Mystery|Sci-Fi|Thriller|IMAX
93,105,Drama|Romance
3543,4855,Action|Crime|Thriller
1970,2616,Action|Crime
8161,102903,Crime|Mystery|Thriller
2988,4007,Drama
8572,117529,Action|Adventure|Drama|Sci-Fi|Thriller
8527,115569,Crime|Drama|Thriller
2567,3438,Action|Children|Comedy|Fantasy|Sci-Fi
1558,2096,Animation|Children|Musical
709,928,Drama|Mystery|Romance|Thriller
2314,3070,Adventure|Comedy|Sci-Fi
1285,1711,Crime|Drama|Mystery
1594,2137,Animation|Children
6999,68319,Action|Sci-Fi|Thriller
6237,46972,Action|Comedy|Fantasy|IMAX
2250,2989,Action|Adventure|Thriller
5656,27660,Action|Animation|Drama|Sci-Fi
17,18,Comedy
1772,2371,Comedy|Crime|Mystery
6848,62434,Comedy|Drama|Romance
668,880,Sci-Fi|Thriller
6132,44022,Adventure|Animation|Children|Comedy
2565,3435,Crime|Drama|Film-Noir
7163,72226,Adventure|Animation|Children|Comedy|Crime
1192,1590,Horror|Sci-Fi|Thriller
203,237,Comedy|Romance
994,1297,Comedy
2687,3608,Adventure|Comedy
4052,5782,Action|Drama|Thriller
734,954,Drama
2968,3984,Action|Adventure|Thriller
598,743,Comedy
6630,56775,Action|Adventure
801,1049,Action|Adventure
5939,34437,Comedy|Drama
3549,4865,Crime|Horror|Mystery|Thriller
4805,7173,Comedy|Romance
1596,2139,Adventure|Animation|Children|Drama
5333,8910,Comedy
5651,27611,Drama|Sci-Fi|War
1214,1614,Comedy
6870,63131,Comedy
8165,103042,Action|Adventure|Fantasy|Sci-Fi|IMAX
946,1248,Crime|Film-Noir|Thriller
5701,27831,Crime|Drama|Thriller
2638,3536,Comedy|Drama|Romance
7958,96588,Comedy|Musical
357,413,Comedy
278,319,Comedy|Drama|Thriller
6569,55269,Adventure|Comedy|Drama
2031,2707,Thriller
3003,4023,Comedy|Drama|Romance
175,207,Drama|Romance
8304,107406,Action|Drama|Sci-Fi
7438,81564,Action|Animation|Children|Comedy|Sci-Fi|IMAX
1099,1429,Action|Adventure|Comedy|Thriller
2785,3730,Drama|Mystery
1877,2496,Comedy|Romance
238,276,Comedy|Romance
790,1033,Animation|Children|Drama
135,162,Documentary
3393,4623,Comedy
1441,1965,Comedy|Sci-Fi
1345,1831,Action|Adventure|Sci-Fi
3283,4448,Action|Drama
2262,3005,Thriller
3778,5291,Crime|Drama|Mystery
1958,2598,Comedy
7995,97752,Drama|Sci-Fi|IMAX
1546,2083,Children|Comedy|Musical
1668,2245,Comedy|Drama|Romance
2236,2973,Comedy|Crime|Drama
406,468,Comedy|Romance
7483,83134,Comedy|Horror
5361,8958,Drama
3553,4873,Animation|Drama|Fantasy
7428,81229,Action|Comedy
8431,112138,Action|Comedy|Crime
8271,106072,Action|Adventure|Fantasy|IMAX
329,371,Comedy|Drama
5891,33660,Drama|Romance
6756,60072,Action|Thriller
735,955,Comedy|Romance
4664,6979,Drama|Sci-Fi|Thriller
1324,1792,Action|Crime|Thriller
1797,2398,Comedy|Drama
4476,6620,Comedy|Drama
7684,89864,Comedy|Drama
13,14,Drama
1545,2082,Children|Comedy
6576,55290,Crime|Drama|Mystery
4882,7325,Action|Comedy|Crime|Thriller
7902,95441,Comedy|Fantasy
5533,26662,Adventure|Animation|Children|Drama|Fantasy
2110,2805,Comedy|Romance
7437,81562,Adventure|Drama|Thriller
3241,4388,Comedy
1193,1591,Action|Adventure|Sci-Fi|Thriller
6202,45672,Adventure|Comedy|Drama|Fantasy|Romance
1000,1303,Adventure|Drama
4303,6297,Adventure|Children|Comedy|Mystery
1591,2134,Comedy|Fantasy|Sci-Fi
601,748,Action|Sci-Fi|Thriller
9586,176371,Sci-Fi
6288,48304,Adventure|Drama|Thriller
6658,57640,Action|Adventure|Fantasy|Sci-Fi
1065,1385,Action|Drama|Thriller
1720,2313,Drama
7374,79592,Action|Comedy
8182,103335,Animation|Children|Comedy|IMAX
5791,31878,Action|Comedy
1289,1719,Drama
8140,102407,Drama
7723,90866,Children|Drama|Mystery
6697,58803,Crime|Drama|Romance|Thriller
1777,2376,Action|Adventure|Thriller
8272,106100,Drama
8739,128360,Western
266,306,Drama
1854,2467,Crime|Drama|Mystery|Thriller
1234,1644,Horror|Mystery|Thriller
6276,47997,Adventure|Comedy|Sci-Fi|Thriller
213,249,Drama|Romance
4930,7444,Comedy|Fantasy|Romance
4568,6796,Crime|Drama
372,428,Drama
1272,1688,Adventure|Animation|Children|Drama|Musical
2448,3263,Comedy|Drama
2251,2990,Action|Adventure|Thriller
6572,55276,Drama|Thriller
1779,2378,Comedy|Crime
3915,5507,Action|Crime|Thriller
2857,3827,Action|Adventure|Comedy|Sci-Fi
4020,5690,Animation|Drama|War
1590,2133,Adventure|Comedy
7524,84954,Romance|Sci-Fi|Thriller
6810,61240,Drama|Fantasy|Horror|Romance
8237,104879,Drama|Mystery|Thriller
8681,122926,Action|Adventure|Fantasy
1275,1693,Drama|Mystery
917,1217,Drama|War
794,1037,Action|Horror|Sci-Fi|Thriller
4440,6565,Drama
2133,2840,Drama|Thriller
6332,49278,Action|Sci-Fi|Thriller
2959,3972,Action|Comedy
1107,1441,Comedy|Romance
164,194,Comedy|Drama
3926,5528,Drama|Thriller
8119,101864,Action|Adventure|Sci-Fi|IMAX
3319,4499,Comedy
2330,3089,Drama
2149,2863,Adventure|Comedy|Musical
2247,2986,Action|Crime|Sci-Fi|Thriller
1483,2009,Drama|Mystery|Sci-Fi|Thriller
1724,2318,Comedy|Drama
6641,56949,Comedy|Romance
1229,1635,Drama
1809,2410,Action|Drama
3347,4545,Comedy|Sci-Fi
1487,2013,Action|Adventure|Drama
4474,6618,Action|Comedy
8435,112290,Drama
4936,7454,Action|Adventure|Fantasy|Horror
340,383,Western
927,1227,Crime|Drama
3605,4958,Action|Drama|War
2709,3639,Action|Adventure|Thriller
644,830,Comedy
5336,8914,Drama|Sci-Fi
2789,3735,Crime|Drama
1372,1882,Action|Sci-Fi|Thriller
2452,3267,Action|Crime|Thriller|Western
4403,6503,Action|Adventure|Comedy|Crime|Thriller
1770,2369,Comedy|Drama|Romance
3037,4069,Comedy|Romance
3645,5014,Drama
1085,1411,Crime|Drama|Romance
3872,5449,Comedy|Romance
3774,5283,Comedy
5916,34072,Documentary
941,1243,Comedy|Drama
3560,4881,Crime|Drama
6469,53121,Adventure|Animation|Children|Comedy|Fantasy
2899,3893,Comedy|Crime|Drama|Romance|Thriller
1519,2052,Children|Comedy|Fantasy|Horror
1319,1779,Sci-Fi|Thriller
3225,4366,Adventure|Animation|Children|Fantasy
4606,6873,Comedy|Romance
2134,2841,Horror|Mystery|Thriller
2449,3264,Action|Comedy|Horror
193,227,Action|Thriller
993,1296,Drama|Romance
1104,1438,Action|Thriller
779,1021,Children|Comedy
6360,50068,Drama|War
3726,5171,Action|Adventure|Sci-Fi
8565,117176,Drama|Romance
6029,40278,Action|Drama|War
6609,56152,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
4899,7360,Action|Drama|Horror|Thriller
2431,3246,Drama
8956,138036,Action|Adventure|Comedy
2456,3271,Drama
4892,7346,Comedy|Romance
8421,111781,Action|Adventure|Thriller
8171,103141,Adventure|Animation|Comedy
4788,7149,Comedy|Drama|Romance
4136,5957,Comedy|Romance
2864,3836,Action|Comedy|War
979,1281,Comedy|Drama|War
2706,3635,Action|Adventure|Thriller
7521,84944,Action|Adventure|Animation|Children|Comedy|Western
7467,82461,Action|Adventure|Sci-Fi|IMAX
1776,2375,Comedy
449,514,Comedy
839,1103,Drama
1190,1588,Children|Comedy
8599,118696,Adventure|Fantasy
1902,2527,Action|Sci-Fi|Thriller|Western
1188,1586,Action|Drama
731,951,Comedy|Romance
3624,4980,Adventure|Comedy|Fantasy|Sci-Fi
8184,103341,Action|Comedy|Sci-Fi
4098,5881,Drama|Romance|Sci-Fi
5124,8228,Mystery
1744,2340,Romance
2618,3507,Comedy
2755,3697,Action|Sci-Fi|Thriller
7637,88405,Comedy|Romance
1718,2311,Sci-Fi
7065,69951,Drama|Fantasy
4222,6156,Action|Adventure|Comedy
1812,2413,Comedy|Crime|Mystery|Thriller
6886,63859,Action|Adventure|Animation|Children|Comedy
576,707,Crime|Drama|Thriller
7863,94677,Comedy
5369,8969,Comedy|Drama|Romance
4058,5791,Drama|Romance
1216,1616,Action|Thriller|War
687,905,Comedy|Romance
2097,2792,Comedy
2121,2819,Drama|Mystery|Romance|Thriller
2964,3979,Comedy
2599,3479,Adventure|Fantasy|Romance
7116,71264,Animation|Children|Fantasy|IMAX
3719,5152,Action|Drama|War
609,765,Comedy|Drama
6970,67087,Comedy
419,481,Drama|Thriller
4796,7160,Crime|Drama
2275,3020,Action|Drama
189,222,Drama|Romance
273,314,Children|Drama|Fantasy|Mystery
5377,8981,Drama|Romance
77,86,Action|Adventure|Drama
1571,2110,Comedy|Crime|Thriller
1574,2114,Drama
3646,5015,Drama|Romance
4054,5785,Action|Comedy|Documentary
581,714,Drama|Mystery|Western
1355,1845,Comedy|Mystery|Thriller
1858,2471,Action|Adventure|Comedy
5867,33162,Action|Drama|Romance|War
8227,104374,Drama|Fantasy|Romance
777,1019,Adventure|Drama|Sci-Fi
4126,5944,Action|Drama|Sci-Fi|Thriller
3083,4144,Drama|Romance
8871,134368,Action|Comedy|Crime
773,1015,Adventure|Children|Drama
7865,94777,Action|Comedy|Sci-Fi|IMAX
1804,2405,Action|Adventure|Comedy|Romance
4608,6879,Drama|Thriller
952,1254,Action|Adventure|Drama|Western
6056,41285,Crime|Drama|Romance
7013,68791,Action|Adventure|Sci-Fi|Thriller
5980,37386,Action|Sci-Fi
982,1284,Crime|Film-Noir|Mystery
330,372,Comedy|Drama|Romance
8267,105844,Drama
1271,1687,Action|Thriller
1711,2301,Comedy|Musical
2306,3060,Comedy|Drama|Musical
1348,1835,Drama|Fantasy|Romance
3202,4327,Adventure|Western
1084,1409,Comedy|Drama|Fantasy|Romance
5805,32031,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
1306,1753,Comedy
415,477,Drama|Musical
2164,2881,Action|Crime|Drama|Thriller
8038,98961,Action|Drama|Thriller
8180,103249,Action|Drama|Horror|IMAX
2379,3159,Animation|Children|Musical|IMAX
9268,158238,Crime|Mystery|Thriller
8505,114662,Action|War
1826,2428,Horror|Sci-Fi
949,1251,Drama|Fantasy
876,1171,Comedy
1598,2141,Adventure|Animation|Children|Comedy
4192,6059,Action|Thriller
1035,1348,Horror
7601,87222,Action|Adventure|Animation|Children|Comedy|IMAX
4383,6440,Drama|Thriller
251,290,Crime|Drama
6037,40583,Drama|Thriller
7751,91535,Action|Adventure|Drama|Thriller|IMAX
1935,2567,Comedy
4095,5878,Drama|Romance
2504,3354,Sci-Fi
8433,112175,Action|Adventure|Animation
2394,3178,Drama
6612,56171,Adventure|Children|Fantasy
4794,7156,Documentary|War
115,140,Drama|Romance
2970,3986,Action|Sci-Fi|Thriller
958,1260,Crime|Film-Noir|Thriller
148,176,Comedy
428,491,Drama
7039,69406,Comedy|Romance
1578,2118,Thriller
2580,3452,Action|Crime|Romance|Thriller
4156,5992,Drama|Romance
37,41,Drama|War
6758,60126,Action|Comedy
